occupancy_date,id,occupied_beds
2021-08-10,7304173,NA
2021-08-10,7304174,5
2021-08-10,7304175,NA
2021-08-10,7304176,NA
2021-08-10,7304177,35
2021-08-10,7304178,NA
2021-08-10,7304179,24
2021-08-10,7304180,NA
2021-08-10,7304181,45
2021-08-10,7304182,NA
2021-08-10,7304183,NA
2021-08-10,7304184,NA
2021-08-10,7304185,68
2021-08-10,7304186,50
2021-08-10,7304187,31
2021-08-10,7304188,58
2021-08-10,7304189,59
2021-08-10,7304190,16
2021-08-10,7304191,10
2021-08-10,7304192,48
2021-08-10,7304193,15
2021-08-10,7304194,NA
2021-08-10,7304195,3
2021-08-10,7304196,57
2021-08-10,7304197,21
2021-08-10,7304198,1
2021-08-10,7304199,NA
2021-08-10,7304200,52
2021-08-10,7304201,28
2021-08-10,7304202,44
2021-08-10,7304203,47
2021-08-10,7304204,NA
2021-08-10,7304205,41
2021-08-10,7304206,NA
2021-08-10,7304207,NA
2021-08-10,7304208,22
2021-08-10,7304209,43
2021-08-10,7304210,NA
2021-08-10,7304211,15
2021-08-10,7304212,13
2021-08-10,7304213,4
2021-08-10,7304214,11
2021-08-10,7304215,32
2021-08-10,7304216,22
2021-08-10,7304217,NA
2021-08-10,7304218,32
2021-08-10,7304219,23
2021-08-10,7304220,51
2021-08-10,7304221,NA
2021-08-10,7304222,42
2021-08-10,7304223,1
2021-08-10,7304224,19
2021-08-10,7304225,24
2021-08-10,7304226,25
2021-08-10,7304227,5
2021-08-10,7304228,NA
2021-08-10,7304229,46
2021-08-10,7304230,NA
2021-08-10,7304231,52
2021-08-10,7304232,19
2021-08-10,7304233,4
2021-08-10,7304234,31
2021-08-10,7304235,55
2021-08-10,7304236,NA
2021-08-10,7304237,NA
2021-08-10,7304238,124
2021-08-10,7304239,35
2021-08-10,7304240,90
2021-08-10,7304241,34
2021-08-10,7304242,3
2021-08-10,7304243,74
2021-08-10,7304244,16
2021-08-10,7304245,NA
2021-08-10,7304246,14
2021-08-10,7304247,27
2021-08-10,7304248,35
2021-08-10,7304249,14
2021-08-10,7304250,9
2021-08-10,7304251,NA
2021-08-10,7304252,16
2021-08-10,7304253,13
2021-08-10,7304254,16
2021-08-10,7304255,12
2021-08-10,7304256,24
2021-08-10,7304257,19
2021-08-10,7304258,42
2021-08-10,7304259,NA
2021-08-10,7304260,28
2021-08-10,7304261,NA
2021-08-10,7304262,NA
2021-08-10,7304263,56
2021-08-10,7304264,NA
2021-08-10,7304265,49
2021-08-10,7304266,NA
2021-08-10,7304267,54
2021-08-10,7304268,NA
2021-08-10,7304269,185
2021-08-10,7304270,34
2021-08-10,7304271,NA
2021-08-10,7304272,18
2021-08-10,7304273,11
2021-08-10,7304274,38
2021-08-10,7304275,NA
2021-08-10,7304276,6
2021-08-10,7304277,15
2021-08-10,7304278,34
2021-08-10,7304279,4
2021-08-10,7304280,NA
2021-08-10,7304281,16
2021-08-10,7304282,NA
2021-08-10,7304283,22
2021-08-10,7304284,25
2021-08-10,7304285,23
2021-08-10,7304286,NA
2021-08-10,7304287,NA
2021-08-10,7304288,15
2021-08-10,7304289,11
2021-08-10,7304290,9
2021-08-10,7304291,24
2021-08-11,7304292,NA
2021-08-11,7304293,NA
2021-08-11,7304294,NA
2021-08-11,7304295,6
2021-08-11,7304296,NA
2021-08-11,7304297,NA
2021-08-11,7304298,NA
2021-08-11,7304299,NA
2021-08-11,7304300,NA
2021-08-11,7304301,NA
2021-08-11,7304302,NA
2021-08-11,7304303,NA
2021-08-11,7304304,28
2021-08-11,7304305,14
2021-08-11,7304306,NA
2021-08-11,7304307,NA
2021-08-11,7304308,NA
2021-08-11,7304309,NA
2021-08-11,7304310,12
2021-08-11,7304311,NA
2021-08-11,7304312,NA
2021-08-11,7304313,NA
2021-08-11,7304314,5
2021-08-11,7304315,NA
2021-08-11,7304316,NA
2021-08-11,7304317,36
2021-08-11,7304318,NA
2021-08-11,7304319,24
2021-08-11,7304320,NA
2021-08-11,7304321,47
2021-08-11,7304322,NA
2021-08-11,7304323,NA
2021-08-11,7304324,NA
2021-08-11,7304325,68
2021-08-11,7304326,50
2021-08-11,7304327,32
2021-08-11,7304328,60
2021-08-11,7304329,60
2021-08-11,7304330,16
2021-08-11,7304331,9
2021-08-11,7304332,49
2021-08-11,7304333,15
2021-08-11,7304334,NA
2021-08-11,7304335,3
2021-08-11,7304336,57
2021-08-11,7304337,21
2021-08-11,7304338,1
2021-08-11,7304339,NA
2021-08-11,7304340,49
2021-08-11,7304341,28
2021-08-11,7304342,44
2021-08-11,7304343,48
2021-08-11,7304344,NA
2021-08-11,7304345,41
2021-08-11,7304346,NA
2021-08-11,7304347,NA
2021-08-11,7304348,22
2021-08-11,7304349,43
2021-08-11,7304350,NA
2021-08-11,7304351,15
2021-08-11,7304352,14
2021-08-11,7304353,4
2021-08-11,7304354,11
2021-08-11,7304355,32
2021-08-11,7304356,22
2021-08-11,7304357,NA
2021-08-11,7304358,34
2021-08-11,7304359,23
2021-08-11,7304360,52
2021-08-11,7304361,NA
2021-08-11,7304362,43
2021-08-11,7304363,18
2021-08-11,7304364,25
2021-08-11,7304365,25
2021-08-11,7304366,5
2021-08-11,7304367,NA
2021-08-11,7304368,46
2021-08-11,7304369,NA
2021-08-11,7304370,48
2021-08-11,7304371,19
2021-08-11,7304372,28
2021-08-11,7304373,55
2021-08-11,7304374,NA
2021-08-11,7304375,NA
2021-08-11,7304376,124
2021-08-11,7304377,37
2021-08-11,7304378,90
2021-08-11,7304379,35
2021-08-11,7304380,3
2021-08-11,7304381,74
2021-08-11,7304382,17
2021-08-11,7304383,NA
2021-08-11,7304384,13
2021-08-11,7304385,27
2021-08-11,7304386,35
2021-08-11,7304387,14
2021-08-11,7304388,9
2021-08-11,7304389,NA
2021-08-11,7304390,16
2021-08-11,7304391,13
2021-08-11,7304392,16
2021-08-11,7304393,12
2021-08-11,7304394,24
2021-08-11,7304395,18
2021-08-11,7304396,43
2021-08-11,7304397,NA
2021-08-11,7304398,28
2021-08-11,7304399,NA
2021-08-11,7304400,NA
2021-08-11,7304401,56
2021-08-11,7304402,NA
2021-08-11,7304403,49
2021-08-11,7304404,NA
2021-08-11,7304405,54
2021-08-11,7304406,NA
2021-08-11,7304407,191
2021-08-11,7304408,34
2021-08-11,7304409,NA
2021-08-11,7304410,18
2021-08-11,7304411,12
2021-08-11,7304412,39
2021-08-11,7304413,NA
2021-08-11,7304414,6
2021-08-11,7304415,15
2021-08-11,7304416,34
2021-08-11,7304417,4
2021-08-11,7304418,NA
2021-08-11,7304419,17
2021-08-11,7304420,NA
2021-08-11,7304421,22
2021-08-11,7304422,25
2021-08-11,7304423,24
2021-08-11,7304424,NA
2021-08-11,7304425,NA
2021-08-11,7304426,15
2021-08-11,7304427,11
2021-08-11,7304428,10
2021-08-11,7304429,24
2021-08-12,7304430,NA
2021-08-12,7304431,NA
2021-08-12,7304432,NA
2021-08-12,7304433,6
2021-08-12,7304434,NA
2021-08-12,7304435,NA
2021-08-12,7304436,NA
2021-08-12,7304437,NA
2021-08-12,7304438,NA
2021-08-12,7304439,NA
2021-08-12,7304440,NA
2021-08-12,7304441,NA
2021-08-12,7304442,26
2021-08-12,7304443,14
2021-08-12,7304444,NA
2021-08-12,7304445,NA
2021-08-12,7304446,NA
2021-08-12,7304447,NA
2021-08-12,7304448,12
2021-08-12,7304449,NA
2021-08-12,7304450,NA
2021-08-12,7304451,NA
2021-08-12,7304452,5
2021-08-12,7304453,NA
2021-08-12,7304454,NA
2021-08-12,7304455,36
2021-08-12,7304456,NA
2021-08-12,7304457,24
2021-08-12,7304458,NA
2021-08-12,7304459,48
2021-08-12,7304460,NA
2021-08-12,7304461,NA
2021-08-12,7304462,NA
2021-08-12,7304463,68
2021-08-12,7304464,50
2021-08-12,7304465,32
2021-08-12,7304466,60
2021-08-12,7304467,56
2021-08-12,7304468,17
2021-08-12,7304469,10
2021-08-12,7304470,50
2021-08-12,7304471,16
2021-08-12,7304472,NA
2021-08-12,7304473,3
2021-08-12,7304474,57
2021-08-12,7304475,21
2021-08-12,7304476,1
2021-08-12,7304477,NA
2021-08-12,7304478,52
2021-08-12,7304479,28
2021-08-12,7304480,44
2021-08-12,7304481,46
2021-08-12,7304482,NA
2021-08-12,7304483,40
2021-08-12,7304484,NA
2021-08-12,7304485,NA
2021-08-12,7304486,22
2021-08-12,7304487,43
2021-08-12,7304488,NA
2021-08-12,7304489,14
2021-08-12,7304490,14
2021-08-12,7304491,4
2021-08-12,7304492,11
2021-08-12,7304493,32
2021-08-12,7304494,22
2021-08-12,7304495,NA
2021-08-12,7304496,34
2021-08-12,7304497,22
2021-08-12,7304498,49
2021-08-12,7304499,NA
2021-08-12,7304500,43
2021-08-12,7304501,18
2021-08-12,7304502,24
2021-08-12,7304503,25
2021-08-12,7304504,5
2021-08-12,7304505,NA
2021-08-12,7304506,45
2021-08-12,7304507,NA
2021-08-12,7304508,46
2021-08-12,7304509,19
2021-08-12,7304510,29
2021-08-12,7304511,53
2021-08-12,7304512,NA
2021-08-12,7304513,NA
2021-08-12,7304514,124
2021-08-12,7304515,37
2021-08-12,7304516,89
2021-08-12,7304517,34
2021-08-12,7304518,3
2021-08-12,7304519,73
2021-08-12,7304520,18
2021-08-12,7304521,NA
2021-08-12,7304522,15
2021-08-12,7304523,27
2021-08-12,7304524,35
2021-08-12,7304525,14
2021-08-12,7304526,9
2021-08-12,7304527,NA
2021-08-12,7304528,16
2021-08-12,7304529,13
2021-08-12,7304530,17
2021-08-12,7304531,12
2021-08-12,7304532,24
2021-08-12,7304533,19
2021-08-12,7304534,43
2021-08-12,7304535,NA
2021-08-12,7304536,28
2021-08-12,7304537,NA
2021-08-12,7304538,NA
2021-08-12,7304539,56
2021-08-12,7304540,NA
2021-08-12,7304541,49
2021-08-12,7304542,NA
2021-08-12,7304543,54
2021-08-12,7304544,NA
2021-08-12,7304545,191
2021-08-12,7304546,34
2021-08-12,7304547,NA
2021-08-12,7304548,18
2021-08-12,7304549,12
2021-08-12,7304550,39
2021-08-12,7304551,NA
2021-08-12,7304552,6
2021-08-12,7304553,15
2021-08-12,7304554,34
2021-08-12,7304555,4
2021-08-12,7304556,NA
2021-08-12,7304557,18
2021-08-12,7304558,NA
2021-08-12,7304559,22
2021-08-12,7304560,25
2021-08-12,7304561,24
2021-08-12,7304562,NA
2021-08-12,7304563,NA
2021-08-12,7304564,15
2021-08-12,7304565,11
2021-08-12,7304566,9
2021-08-12,7304567,24
2021-08-13,7304568,NA
2021-08-13,7304569,NA
2021-08-13,7304570,NA
2021-08-13,7304571,6
2021-08-13,7304572,NA
2021-08-13,7304573,NA
2021-08-13,7304574,NA
2021-08-13,7304575,NA
2021-08-13,7304576,NA
2021-08-13,7304577,NA
2021-08-13,7304578,NA
2021-08-13,7304579,NA
2021-08-13,7304580,27
2021-08-13,7304581,14
2021-08-13,7304582,NA
2021-08-13,7304583,NA
2021-08-13,7304584,NA
2021-08-13,7304585,NA
2021-08-13,7304586,12
2021-08-13,7304587,NA
2021-08-13,7304588,NA
2021-08-13,7304589,NA
2021-08-13,7304590,5
2021-08-13,7304591,NA
2021-08-13,7304592,NA
2021-08-13,7304593,36
2021-08-13,7304594,NA
2021-08-13,7304595,24
2021-08-13,7304596,NA
2021-08-13,7304597,49
2021-08-13,7304598,NA
2021-08-13,7304599,NA
2021-08-13,7304600,NA
2021-08-13,7304601,68
2021-08-13,7304602,50
2021-08-13,7304603,32
2021-08-13,7304604,59
2021-08-13,7304605,57
2021-08-13,7304606,17
2021-08-13,7304607,10
2021-08-13,7304608,50
2021-08-13,7304609,16
2021-08-13,7304610,NA
2021-08-13,7304611,3
2021-08-13,7304612,57
2021-08-13,7304613,21
2021-08-13,7304614,1
2021-08-13,7304615,NA
2021-08-13,7304616,51
2021-08-13,7304617,28
2021-08-13,7304618,44
2021-08-13,7304619,50
2021-08-13,7304620,NA
2021-08-13,7304621,37
2021-08-13,7304622,NA
2021-08-13,7304623,NA
2021-08-13,7304624,21
2021-08-13,7304625,43
2021-08-13,7304626,NA
2021-08-13,7304627,14
2021-08-13,7304628,14
2021-08-13,7304629,4
2021-08-13,7304630,11
2021-08-13,7304631,33
2021-08-13,7304632,22
2021-08-13,7304633,NA
2021-08-13,7304634,33
2021-08-13,7304635,22
2021-08-13,7304636,52
2021-08-13,7304637,NA
2021-08-13,7304638,44
2021-08-13,7304639,18
2021-08-13,7304640,25
2021-08-13,7304641,25
2021-08-13,7304642,5
2021-08-13,7304643,NA
2021-08-13,7304644,46
2021-08-13,7304645,NA
2021-08-13,7304646,45
2021-08-13,7304647,19
2021-08-13,7304648,31
2021-08-13,7304649,55
2021-08-13,7304650,NA
2021-08-13,7304651,NA
2021-08-13,7304652,123
2021-08-13,7304653,37
2021-08-13,7304654,90
2021-08-13,7304655,35
2021-08-13,7304656,3
2021-08-13,7304657,73
2021-08-13,7304658,18
2021-08-13,7304659,NA
2021-08-13,7304660,14
2021-08-13,7304661,27
2021-08-13,7304662,35
2021-08-13,7304663,15
2021-08-13,7304664,9
2021-08-13,7304665,NA
2021-08-13,7304666,16
2021-08-13,7304667,13
2021-08-13,7304668,17
2021-08-13,7304669,12
2021-08-13,7304670,24
2021-08-13,7304671,18
2021-08-13,7304672,43
2021-08-13,7304673,NA
2021-08-13,7304674,28
2021-08-13,7304675,NA
2021-08-13,7304676,NA
2021-08-13,7304677,55
2021-08-13,7304678,NA
2021-08-13,7304679,49
2021-08-13,7304680,NA
2021-08-13,7304681,54
2021-08-13,7304682,NA
2021-08-13,7304683,192
2021-08-13,7304684,34
2021-08-13,7304685,NA
2021-08-13,7304686,18
2021-08-13,7304687,12
2021-08-13,7304688,40
2021-08-13,7304689,NA
2021-08-13,7304690,6
2021-08-13,7304691,15
2021-08-13,7304692,34
2021-08-13,7304693,4
2021-08-13,7304694,NA
2021-08-13,7304695,18
2021-08-13,7304696,NA
2021-08-13,7304697,22
2021-08-13,7304698,24
2021-08-13,7304699,24
2021-08-13,7304700,NA
2021-08-13,7304701,NA
2021-08-13,7304702,14
2021-08-13,7304703,11
2021-08-13,7304704,10
2021-08-13,7304705,24
2021-08-14,7304706,NA
2021-08-14,7304707,NA
2021-08-14,7304708,NA
2021-08-14,7304709,6
2021-08-14,7304710,NA
2021-08-14,7304711,NA
2021-08-14,7304712,NA
2021-08-14,7304713,NA
2021-08-14,7304714,NA
2021-08-14,7304715,NA
2021-08-14,7304716,NA
2021-08-14,7304717,NA
2021-08-14,7304718,27
2021-08-14,7304719,14
2021-08-14,7304720,NA
2021-08-14,7304721,NA
2021-08-14,7304722,NA
2021-08-14,7304723,NA
2021-08-14,7304724,12
2021-08-14,7304725,NA
2021-08-14,7304726,NA
2021-08-14,7304727,NA
2021-08-14,7304728,5
2021-08-14,7304729,NA
2021-08-14,7304730,NA
2021-08-14,7304731,36
2021-08-14,7304732,NA
2021-08-14,7304733,24
2021-08-14,7304734,NA
2021-08-14,7304735,49
2021-08-14,7304736,NA
2021-08-14,7304737,NA
2021-08-14,7304738,NA
2021-08-14,7304739,68
2021-08-14,7304740,50
2021-08-14,7304741,32
2021-08-14,7304742,59
2021-08-14,7304743,60
2021-08-14,7304744,17
2021-08-14,7304745,10
2021-08-14,7304746,50
2021-08-14,7304747,16
2021-08-14,7304748,NA
2021-08-14,7304749,3
2021-08-14,7304750,55
2021-08-14,7304751,21
2021-08-14,7304752,1
2021-08-14,7304753,NA
2021-08-14,7304754,51
2021-08-14,7304755,28
2021-08-14,7304756,44
2021-08-14,7304757,47
2021-08-14,7304758,NA
2021-08-14,7304759,41
2021-08-14,7304760,NA
2021-08-14,7304761,NA
2021-08-14,7304762,22
2021-08-14,7304763,43
2021-08-14,7304764,NA
2021-08-14,7304765,15
2021-08-14,7304766,15
2021-08-14,7304767,4
2021-08-14,7304768,11
2021-08-14,7304769,33
2021-08-14,7304770,22
2021-08-14,7304771,NA
2021-08-14,7304772,30
2021-08-14,7304773,23
2021-08-14,7304774,54
2021-08-14,7304775,NA
2021-08-14,7304776,44
2021-08-14,7304777,18
2021-08-14,7304778,25
2021-08-14,7304779,24
2021-08-14,7304780,5
2021-08-14,7304781,NA
2021-08-14,7304782,46
2021-08-14,7304783,NA
2021-08-14,7304784,46
2021-08-14,7304785,19
2021-08-14,7304786,29
2021-08-14,7304787,55
2021-08-14,7304788,NA
2021-08-14,7304789,NA
2021-08-14,7304790,123
2021-08-14,7304791,37
2021-08-14,7304792,90
2021-08-14,7304793,34
2021-08-14,7304794,3
2021-08-14,7304795,73
2021-08-14,7304796,17
2021-08-14,7304797,NA
2021-08-14,7304798,14
2021-08-14,7304799,27
2021-08-14,7304800,35
2021-08-14,7304801,15
2021-08-14,7304802,9
2021-08-14,7304803,NA
2021-08-14,7304804,16
2021-08-14,7304805,13
2021-08-14,7304806,17
2021-08-14,7304807,12
2021-08-14,7304808,24
2021-08-14,7304809,19
2021-08-14,7304810,43
2021-08-14,7304811,NA
2021-08-14,7304812,26
2021-08-14,7304813,NA
2021-08-14,7304814,NA
2021-08-14,7304815,54
2021-08-14,7304816,NA
2021-08-14,7304817,49
2021-08-14,7304818,NA
2021-08-14,7304819,54
2021-08-14,7304820,NA
2021-08-14,7304821,192
2021-08-14,7304822,33
2021-08-14,7304823,NA
2021-08-14,7304824,18
2021-08-14,7304825,12
2021-08-14,7304826,40
2021-08-14,7304827,NA
2021-08-14,7304828,6
2021-08-14,7304829,16
2021-08-14,7304830,33
2021-08-14,7304831,4
2021-08-14,7304832,NA
2021-08-14,7304833,18
2021-08-14,7304834,NA
2021-08-14,7304835,22
2021-08-14,7304836,23
2021-08-14,7304837,24
2021-08-14,7304838,NA
2021-08-14,7304839,NA
2021-08-14,7304840,15
2021-08-14,7304841,11
2021-08-14,7304842,10
2021-08-14,7304843,24
2021-08-15,7304844,NA
2021-08-15,7304845,NA
2021-08-15,7304846,NA
2021-08-15,7304847,6
2021-08-15,7304848,NA
2021-08-15,7304849,NA
2021-08-15,7304850,NA
2021-08-15,7304851,NA
2021-08-15,7304852,NA
2021-08-15,7304853,NA
2021-08-15,7304854,NA
2021-08-15,7304855,NA
2021-08-15,7304856,27
2021-08-15,7304857,14
2021-08-15,7304858,NA
2021-08-15,7304859,NA
2021-08-15,7304860,NA
2021-08-15,7304861,NA
2021-08-15,7304862,12
2021-08-15,7304863,NA
2021-08-15,7304864,NA
2021-08-15,7304865,NA
2021-08-15,7304866,5
2021-08-15,7304867,NA
2021-08-15,7304868,NA
2021-08-15,7304869,36
2021-12-29,7323422,51
2021-08-15,7304870,NA
2021-08-15,7304871,24
2021-08-15,7304872,NA
2021-08-15,7304873,49
2021-08-15,7304874,NA
2021-08-15,7304875,NA
2021-08-15,7304876,68
2021-08-15,7304877,49
2021-08-15,7304878,32
2021-08-15,7304879,59
2021-08-15,7304880,60
2021-08-15,7304881,17
2021-08-15,7304882,10
2021-08-15,7304883,50
2021-08-15,7304884,16
2021-08-15,7304885,NA
2021-08-15,7304886,3
2021-08-15,7304887,57
2021-08-15,7304888,21
2021-08-15,7304889,1
2021-08-15,7304890,NA
2021-08-15,7304891,53
2021-08-15,7304892,28
2021-08-15,7304893,44
2021-08-15,7304894,49
2021-08-15,7304895,NA
2021-08-15,7304896,37
2021-08-15,7304897,NA
2021-08-15,7304898,NA
2021-08-15,7304899,22
2021-08-15,7304900,43
2021-08-15,7304901,NA
2021-08-15,7304902,16
2021-08-15,7304903,14
2021-08-15,7304904,4
2021-08-15,7304905,11
2021-08-15,7304906,33
2021-08-15,7304907,22
2021-08-15,7304908,NA
2021-08-15,7304909,30
2021-08-15,7304910,23
2021-08-15,7304911,52
2021-08-15,7304912,NA
2021-08-15,7304913,44
2021-08-15,7304914,18
2021-08-15,7304915,23
2021-08-15,7304916,24
2021-08-15,7304917,5
2021-08-15,7304918,NA
2021-08-15,7304919,45
2021-08-15,7304920,NA
2021-08-15,7304921,45
2021-08-15,7304922,19
2021-08-15,7304923,30
2021-08-15,7304924,55
2021-08-15,7304925,NA
2021-08-15,7304926,NA
2021-08-15,7304927,124
2021-08-15,7304928,37
2021-08-15,7304929,90
2021-08-15,7304930,33
2021-08-15,7304931,3
2021-08-15,7304932,73
2021-08-15,7304933,17
2021-08-15,7304934,NA
2021-08-15,7304935,15
2021-08-15,7304936,27
2021-08-15,7304937,35
2021-08-15,7304938,15
2021-08-15,7304939,9
2021-08-15,7304940,NA
2021-08-15,7304941,15
2021-08-15,7304942,13
2021-08-15,7304943,17
2021-08-15,7304944,12
2021-08-15,7304945,24
2021-08-15,7304946,19
2021-08-15,7304947,43
2021-08-15,7304948,NA
2021-08-15,7304949,26
2021-08-15,7304950,NA
2021-08-15,7304951,NA
2021-08-15,7304952,55
2021-08-15,7304953,NA
2021-08-15,7304954,49
2021-08-15,7304955,NA
2021-08-15,7304956,54
2021-08-15,7304957,NA
2021-08-15,7304958,190
2021-08-15,7304959,34
2021-08-15,7304960,NA
2021-08-15,7304961,18
2021-08-15,7304962,12
2021-08-15,7304963,40
2021-08-15,7304964,NA
2021-08-15,7304965,6
2021-08-15,7304966,15
2021-08-15,7304967,33
2021-08-15,7304968,4
2021-08-15,7304969,NA
2021-08-15,7304970,18
2021-08-15,7304971,NA
2021-08-15,7304972,22
2021-08-15,7304973,24
2021-08-15,7304974,24
2021-08-15,7304975,NA
2021-08-15,7304976,NA
2021-08-15,7304977,16
2021-08-15,7304978,11
2021-08-15,7304979,9
2021-08-15,7304980,24
2021-08-16,7304981,NA
2021-08-16,7304982,NA
2021-08-16,7304983,NA
2021-08-16,7304984,6
2021-08-16,7304985,NA
2021-08-16,7304986,NA
2021-08-16,7304987,NA
2021-08-16,7304988,NA
2021-08-16,7304989,NA
2021-08-16,7304990,NA
2021-08-16,7304991,NA
2021-08-16,7304992,NA
2021-08-16,7304993,30
2021-08-16,7304994,14
2021-08-16,7304995,NA
2021-08-16,7304996,NA
2021-08-16,7304997,NA
2021-08-16,7304998,NA
2021-08-16,7304999,12
2021-08-16,7305000,NA
2021-08-16,7305001,NA
2021-08-16,7305002,NA
2021-08-16,7305003,5
2021-12-29,7323423,NA
2021-08-16,7305004,NA
2021-08-16,7305005,NA
2021-08-16,7305006,36
2021-08-16,7305007,NA
2021-08-16,7305008,24
2021-08-16,7305009,NA
2021-08-16,7305010,49
2021-08-16,7305011,NA
2021-08-16,7305012,NA
2021-08-16,7305013,67
2021-08-16,7305014,50
2021-08-16,7305015,32
2021-08-16,7305016,59
2021-08-16,7305017,60
2021-08-16,7305018,17
2021-08-16,7305019,10
2021-08-16,7305020,50
2021-08-16,7305021,16
2021-08-16,7305022,NA
2021-08-16,7305023,3
2021-08-16,7305024,57
2021-08-16,7305025,21
2021-08-16,7305026,1
2021-08-16,7305027,NA
2021-08-16,7305028,48
2021-08-16,7305029,28
2021-08-16,7305030,44
2021-08-16,7305031,48
2021-08-16,7305032,NA
2021-08-16,7305033,40
2021-08-16,7305034,NA
2021-08-16,7305035,NA
2021-08-16,7305036,22
2021-08-16,7305037,42
2021-08-16,7305038,NA
2021-08-16,7305039,16
2021-08-16,7305040,16
2021-08-16,7305041,4
2021-08-16,7305042,11
2021-08-16,7305043,33
2021-08-16,7305044,22
2021-08-16,7305045,NA
2021-08-16,7305046,30
2021-08-16,7305047,22
2021-08-16,7305048,52
2021-08-16,7305049,NA
2021-08-16,7305050,44
2021-08-16,7305051,18
2021-08-16,7305052,24
2021-08-16,7305053,25
2021-08-16,7305054,5
2021-08-16,7305055,NA
2021-08-16,7305056,44
2021-08-16,7305057,NA
2021-08-16,7305058,45
2021-08-16,7305059,19
2021-08-16,7305060,30
2021-08-16,7305061,55
2021-08-16,7305062,NA
2021-08-16,7305063,NA
2021-08-16,7305064,124
2021-08-16,7305065,37
2021-08-16,7305066,90
2021-08-16,7305067,31
2021-08-16,7305068,3
2021-08-16,7305069,73
2021-08-16,7305070,17
2021-08-16,7305071,NA
2021-08-16,7305072,14
2021-08-16,7305073,27
2021-08-16,7305074,34
2021-08-16,7305075,16
2021-08-16,7305076,9
2021-08-16,7305077,NA
2021-08-16,7305078,16
2021-08-16,7305079,13
2021-08-16,7305080,18
2021-08-16,7305081,12
2021-08-16,7305082,25
2021-08-16,7305083,18
2021-08-16,7305084,43
2021-08-16,7305085,NA
2021-08-16,7305086,26
2021-08-16,7305087,NA
2021-08-16,7305088,NA
2021-08-16,7305089,54
2021-08-16,7305090,NA
2021-08-16,7305091,49
2021-08-16,7305092,NA
2021-08-16,7305093,54
2021-08-16,7305094,NA
2021-08-16,7305095,192
2021-08-16,7305096,34
2021-08-16,7305097,NA
2021-08-16,7305098,18
2021-08-16,7305099,12
2021-08-16,7305100,40
2021-08-16,7305101,NA
2021-08-16,7305102,6
2021-08-16,7305103,15
2021-08-16,7305104,34
2021-08-16,7305105,4
2021-08-16,7305106,NA
2021-08-16,7305107,18
2021-08-16,7305108,NA
2021-08-16,7305109,22
2021-08-16,7305110,24
2021-08-16,7305111,24
2021-08-16,7305112,NA
2021-08-16,7305113,NA
2021-08-16,7305114,15
2021-08-16,7305115,11
2021-08-16,7305116,9
2021-08-16,7305117,24
2021-08-17,7305118,NA
2021-08-17,7305119,NA
2021-08-17,7305120,NA
2021-08-17,7305121,6
2021-08-17,7305122,NA
2021-08-17,7305123,NA
2021-08-17,7305124,NA
2021-08-17,7305125,NA
2021-08-17,7305126,NA
2021-08-17,7305127,NA
2021-08-17,7305128,NA
2021-08-17,7305129,NA
2021-08-17,7305130,31
2021-08-17,7305131,14
2021-08-17,7305132,NA
2021-08-17,7305133,NA
2021-08-17,7305134,NA
2021-08-17,7305135,NA
2021-08-17,7305136,12
2021-08-17,7305137,NA
2021-08-17,7305138,NA
2021-08-17,7305139,NA
2021-08-17,7305140,5
2021-08-17,7305141,NA
2021-08-17,7305142,NA
2021-08-17,7305143,35
2021-08-17,7305144,NA
2021-08-17,7305145,24
2021-08-17,7305146,NA
2021-08-17,7305147,50
2021-08-17,7305148,NA
2021-08-17,7305149,NA
2021-08-17,7305150,67
2021-08-17,7305151,50
2021-08-17,7305152,32
2021-08-17,7305153,59
2021-08-17,7305154,58
2021-08-17,7305155,17
2021-08-17,7305156,9
2021-08-17,7305157,50
2021-08-17,7305158,16
2021-08-17,7305159,NA
2021-08-17,7305160,2
2021-08-17,7305161,57
2021-08-17,7305162,21
2021-08-17,7305163,1
2021-08-17,7305164,NA
2021-08-17,7305165,51
2021-08-17,7305166,28
2021-08-17,7305167,43
2021-08-17,7305168,47
2021-08-17,7305169,NA
2021-08-17,7305170,41
2021-08-17,7305171,NA
2021-08-17,7305172,NA
2021-08-17,7305173,22
2021-08-17,7305174,44
2021-08-17,7305175,NA
2021-08-17,7305176,15
2021-08-17,7305177,15
2021-08-17,7305178,4
